"Status","Name","Duration in ms","Description"
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","277","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_durations","463","验证视频库按视频时长筛选，数据是否正确"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","765",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","352",""
"passed","Testcase.aweme_material.test_aweme_hotspot_hour.TestCase_Aweme_Hotspot_Hour#test_hotspot_hour_interval","609","验证小时探测榜遍历所有的小时榜点是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","325",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","574",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","321",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","666",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","193","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","290",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","211",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","211",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","499",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","421",""
"passed","Testcase.live.test_authorRank_starDailyRank.TestCase_AuthorRank_StarDailyRank#test_starDailyRank_month","335","验证直播分享榜月榜是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1027",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_sort","385","验证选品库昨日、7天、30天按分类升序降序，排序结果是否正确"
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","737",""
"passed","Testcase.author.test_mcn_rank.TestCase_Mcn_Rank#test_mcn_rank_date_sort","1244",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","214",""
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_star_category","467","验证直播库遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","164",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","563",""
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_digg","488","验证视频库按视频点赞数筛选，数据是否正确"
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","574",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","400",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","253",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","472",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","193",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","281",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","171",""
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_big_category","234","验证直播库近7天遍历商品一级分类是否有返回数据"
"passed","Testcase.product.test_rank_allDayRank.TestCase_Rank_AllDayRank#test_allDayRank_big_category","181","验证全天销量榜遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","375",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","164",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","170",""
"passed","Testcase.author.test_authorRank_bangNew_G.TestCase_AuthorRank_BangNew_G#test_authorRank_bangNew_G_star_type","1140",""
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","2811","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","562",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","171",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","326",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","198",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","215",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","242",""
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_search_sort","1016","验证带货视频库是否会排序规则排序"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","186",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","512",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","365","验证抖音本地生活榜查看任意分类"
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","249",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","303",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","480",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_duration_volume","383","验证选品库昨日、7天、30天，按昨日抖音浏览量筛选"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","426",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","328",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","215","验证抖音本地生活榜查看任意分类"
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_big_category","245","验证直播库近7天遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_hour_ranges","437","验证视频库按发布时段筛选，数据是否正确"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","315",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","783",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","159",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","474",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","318","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","501",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","249",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","782",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","274",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","764",""
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_product_type","435",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","372",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","365",""
"failed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","2350","验证视频库按观众地区筛选，数据是否正确"
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","365","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","397",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","279",""
"passed","Testcase.live.test_rank_official_daily.TestCase_Rank_Official_Daily#test_official_daily_big_category","241","验证今日带货榜遍历商品一级分类是否有返回数据"
"failed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","2060","验证视频库按观众地区筛选，数据是否正确"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","333",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","303",""
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","827","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","271",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","272","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","348",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","210","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","479",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","260",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","354",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","504",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","317",""
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_time","2277","验证视频库按发布时间筛选，数据是否正确"
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","294",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","431",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_sort","402",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","241",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_platform","315","验证抖音销量榜日榜、周榜、月榜，按商品来源筛选"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","253",""
"passed","Testcase.aweme_material.test_rank_subject.TestCase_Rank_subject#test_rank_subject_sort","1831",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","470",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","496",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","506",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","392",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","159",""
"passed","Testcase.aweme_material.test_aweme_hotspot_day.TestCase_Aweme_Hotspot_day#test_hotspot_day_publish_time","1056","验证每日探测榜按视频发布时间筛选是否有返回数据"
"passed","Testcase.live.test_rank_soundbyte.TestCase_Rank_Soundbyte#test_soundbyte_timestamp","497","验证抖音官方小时榜遍历所有的小时榜点是否有返回数据"
